entry_id,organisation,category,source_name,source_type,source_url,verification_status,last_checked
KMC-GOV-DEPT-002,Deputy Chief's Secretariat,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-003,Secretariat of the Chief Administrative Officer,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-004,International Relations Secretariat,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-005,Administration Department,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-006,Department of Revenue,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-007,Department of Law and Human Rights,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-008,Internal Audit Unit,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-009,Cooperative Department,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-010,Education Department,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-011,Environment Management Department,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-012,Department of Information Technology,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-013,Department of Heritage and Tourism,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-014,Parks and Greenery Promotion Project.,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-015,City Planning Commission,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-016,Procurement Unit,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-017,Public Private Partnership Unit,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-018,Planning and Monitoring and Evaluation Section,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-019,Manohara Land Pooling Project,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-020,Hanumandhoka Durbar Square Conservation Program,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-021,Chamati Land Pooling Project,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-GOV-DEPT-022,Registration Department.,Government Services,Kathmandu Metropolitan City Departments Directory,Official Municipality,https://new.kathmandu.gov.np/en/departments,Verified,2026-06-28
KMC-TOUR-0001,Tourist Police Nepal Head Office,Travel & Tourism,Nepal Police Tourist Police,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,2026-06-28
KMC-TOUR-0002,Tourist Police Thamel,Travel & Tourism,Nepal Police Tourist Police,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,2026-06-28
KMC-TOUR-0003,Tourist Police Basantapur,Travel & Tourism,Nepal Police Tourist Police,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,2026-06-28
KMC-TOUR-0004,Tourist Police Pashupati,Travel & Tourism,Nepal Police Tourist Police,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,2026-06-28
KMC-TOUR-0005,Tourist Police Swoyambhu,Travel & Tourism,Nepal Police Tourist Police,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,2026-06-28
KMC-TOUR-0006,Tourist Police Airport,Travel & Tourism,Nepal Police Tourist Police,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,2026-06-28
KMC-TOUR-0007,Tourist Police Bouddha,Travel & Tourism,Nepal Police Tourist Police,Official Police,https://www.nepalpolice.gov.np/tourist-police/,Verified,2026-06-28
KMC-TOUR-0008,Nepal Tourism Board Tourist Service Center,Travel & Tourism,Nepal Tourism Board,Official Tourism,https://ntb.gov.np/contact-us,Verified,2026-06-28
KMC-TOUR-0009,Nepal Tourism Board Crisis Cell,Travel & Tourism,Nepal Tourism Board,Official Tourism,https://ntb.gov.np/latest-travel-updates,Verified,2026-06-28
NEP-NAT-0006,Hello Sarkar Gunaso,Government Complaints,Hello Sarkar Gunaso,Official Government,https://gunaso.opmcm.gov.np/,Verified,2026-06-28
KMC-COMP-0001,Kathmandu Metropolitan City Gunaso Management System,Government Complaints,Kathmandu Metropolitan City Gunaso Portal,Official Municipality,https://gunaso.kathmandu.gov.np/,Verified,2026-06-28
KMC-UTIL-0001,Nepal Electricity Authority Central Office,Electricity & Utilities,Nepal Electricity Authority,Official Utility,https://nea.org.np/contact-us,Verified,2026-06-28
KMC-UTIL-0002,NEA Distribution and Consumer Services Directorate,Electricity & Utilities,Nepal Electricity Authority,Official Utility,https://nea.org.np/contact-us,Verified,2026-06-28
KMC-UTIL-0003,NEA No-Light / Power Outage Hotline,Electricity & Utilities,Nepal Electricity Authority FAQ,Official Utility,https://nea.org.np/faq,Verified,2026-06-28
KMC-UTIL-0004,NEA Maharajgunj Distribution Center,Electricity & Utilities,NEA Bagmati Provincial Office,Official Utility,https://bagmati.nea.org.np/dcs-contacts,Verified,2026-06-28
KMC-UTIL-0005,NEA Jorpati Distribution Center,Electricity & Utilities,NEA Bagmati Provincial Office,Official Utility,https://bagmati.nea.org.np/dcs-contacts,Verified,2026-06-28
KMC-UTIL-0006,NEA Balaju Distribution Center,Electricity & Utilities,NEA Bagmati Provincial Office,Official Utility,https://bagmati.nea.org.np/dcs-contacts,Verified,2026-06-28
KMC-UTIL-0007,Kathmandu Upatyaka Khanepani Limited Central Office,Electricity & Utilities,Kathmandu Upatyaka Khanepani Limited,Official Utility,https://kukl.org.np/,Verified,2026-06-28
KMC-UTIL-0008,KUKL Drinking Water Service Branch Contacts,Electricity & Utilities,Kathmandu Upatyaka Khanepani Limited,Official Utility,https://kukl.org.np/services/drinking-water-service,Verified,2026-06-28
NEP-NAT-DIS-0001,National Emergency Operation Center / Ministry of Home Affairs,Disaster & Rescue,Ministry of Home Affairs NEOC Page,Official Government,https://moha.gov.np/en/post/national-emergency-operation-center,Verified,2026-06-28
KMC-DIS-0002,Kathmandu Metropolitan City Disaster Information Management System,Disaster & Rescue,Kathmandu Metropolitan City Homepage,Official Municipality,https://new.kathmandu.gov.np/en/,Verified,2026-06-28
NEP-NAT-WC-0002,National Child Rights Council Child Helpline 1098,Women & Children,National Child Rights Council,Official Government,https://ncrc.gov.np/pages/child-helpline-service--toll-free-phone-number/,Verified,2026-06-28
KMC-WC-0001,Child Helpline 1098 Kathmandu,Women & Children,National Child Rights Council,Official Government,https://ncrc.gov.np/pages/child-helpline-service--toll-free-phone-number/,Verified,2026-06-28
KMC-UTIL-0009,NEA Ratnapark Distribution Center,Electricity & Utilities,NEA Bagmati Provincial Office DCS Contacts,Official Utility,https://bagmati.nea.org.np/dcs-contacts,Verified,2026-06-28
KMC-UTIL-0010,NEA Baneshwor Distribution Center,Electricity & Utilities,NEA Bagmati Provincial Office DCS Contacts,Official Utility,https://bagmati.nea.org.np/dcs-contacts,Verified,2026-06-28
KMC-UTIL-0011,NEA Kuleshwor Distribution Center,Electricity & Utilities,NEA Bagmati Provincial Office DCS Contacts,Official Utility,https://bagmati.nea.org.np/dcs-contacts,Verified,2026-06-28
KMC-UTIL-0012,KUKL Mahankalchaur Branch,Electricity & Utilities,Kathmandu Upatyaka Khanepani Limited Team Members,Official Utility,https://kukl.org.np/team-members,Verified,2026-06-28
KMC-UTIL-0013,KUKL Maharajgunj Branch,Electricity & Utilities,Kathmandu Upatyaka Khanepani Limited Team Members,Official Utility,https://kukl.org.np/team-members,Verified,2026-06-28
KMC-UTIL-0014,KUKL Baneshwor Branch,Electricity & Utilities,Kathmandu Upatyaka Khanepani Limited Team Members,Official Utility,https://kukl.org.np/team-members,Verified,2026-06-28
KMC-UTIL-0015,KUKL Tripureshwor Branch,Electricity & Utilities,Kathmandu Upatyaka Khanepani Limited Team Members,Official Utility,https://kukl.org.np/team-members,Verified,2026-06-28
KMC-HEALTH-AMB-0001,Ambulance Nepal / Health Emergency Operation Center,Health & Ambulance,"Health Emergency Operation Center, Ministry of Health and Population",Official Government,https://heoc.mohp.gov.np/information-portal/ambulance-nepal,Verified,2026-06-28
NEP-NAT-DIS-0002,National Disaster Risk Reduction and Management Authority,Disaster & Rescue,National Disaster Risk Reduction and Management Authority,Official Government,https://ndrrma.gov.np/en,Verified,2026-07-26
KMC-DIS-0003,Nepal Red Cross Society Central Office,Disaster & Rescue,Nepal Red Cross Society,Official Organisation,https://nrcs.org/,Verified,2026-06-28
KMC-POL-0006,District Police Range Kathmandu,Police & Security,Kathmandu Valley Police Office - District Police Range Kathmandu,Official Police,https://ktmvalley.nepalpolice.gov.np/structure/police-range-kathmandu/,Verified,2026-06-28
LMC-EMERG-0001,Lalitpur Metropolitan City Fire Extinguish Service,Emergency Services,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-EMERG-0002,Lalitpur Metropolitan City Ambulance Service,Emergency Services,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-POL-0001,Lalitpur Metropolitan City Municipal Police,Police & Security,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-GOV-0001,Lalitpur Metropolitan City Office,Government Services,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-GOV-0002,Lalitpur Metropolitan City Mayor Secretariat,Government Services,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-GOV-0003,Lalitpur Metropolitan City Deputy Mayor Secretariat,Government Services,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-GOV-0004,Lalitpur Metropolitan City Chief Administrative Officer,Government Services,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-UTIL-0001,Lalitpur Metropolitan City Water Tank Service,Electricity & Utilities,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-UTIL-0002,Lalitpur Metropolitan City Septic Tank Service,Electricity & Utilities,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-UTIL-0003,Lalitpur Metropolitan City Sewerage Service,Electricity & Utilities,Lalitpur Metropolitan City Contact Page,Official Municipality,https://lalitpurmun.gov.np/content/%E0%A4%B8%E0%A4%AE%E0%A5%8D%E0%A4%AA%E0%A4%B0%E0%A5%8D%E0%A4%95,Verified,2026-06-28
LMC-WARD-01,Lalitpur Metropolitan City Ward No. 1 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-02,Lalitpur Metropolitan City Ward No. 2 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-03,Lalitpur Metropolitan City Ward No. 3 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-04,Lalitpur Metropolitan City Ward No. 4 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-05,Lalitpur Metropolitan City Ward No. 5 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-06,Lalitpur Metropolitan City Ward No. 6 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-07,Lalitpur Metropolitan City Ward No. 7 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-08,Lalitpur Metropolitan City Ward No. 8 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-09,Lalitpur Metropolitan City Ward No. 9 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-10,Lalitpur Metropolitan City Ward No. 10 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-11,Lalitpur Metropolitan City Ward No. 11 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-12,Lalitpur Metropolitan City Ward No. 12 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-13,Lalitpur Metropolitan City Ward No. 13 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-14,Lalitpur Metropolitan City Ward No. 14 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-15,Lalitpur Metropolitan City Ward No. 15 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-16,Lalitpur Metropolitan City Ward No. 16 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-17,Lalitpur Metropolitan City Ward No. 17 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-18,Lalitpur Metropolitan City Ward No. 18 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-19,Lalitpur Metropolitan City Ward No. 19 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-20,Lalitpur Metropolitan City Ward No. 20 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-21,Lalitpur Metropolitan City Ward No. 21 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-22,Lalitpur Metropolitan City Ward No. 22 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
LMC-WARD-23,Lalitpur Metropolitan City Ward No. 23 Office,Ward Offices,Lalitpur Metropolitan City Elected Representatives Directory,Official Municipality,https://lalitpurmun.gov.np/node/82,Verified,2026-06-28
